#### TEMPERATURA EM CUIABÁ (1961-2019) ####
# Fonte: BDMEP - INMET
# http://www.inmet.gov.br/portal/index.php?r=bdmep/bdmep

Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Temp Comp Media;Umidade Relativa Media;
83361;22/08/2016;0000;;25.1;;18.14;68;
83361;22/08/2016;1200;0;;12.8;;;
83361;23/08/2016;0000;;30.4;;21.74;45.75;
83361;23/08/2016;1200;0;;12.1;;;
83361;24/08/2016;0000;;37.3;;25.72;52.5;
83361;24/08/2016;1200;0;;15.9;;;
83361;25/08/2016;0000;;38.2;;28.08;52.5;
83361;25/08/2016;1200;0;;19.9;;;
83361;26/08/2016;0000;;38.8;;30.76;43.75;
83361;26/08/2016;1200;0;;23.2;;;
83361;27/08/2016;0000;;38.3;;30.28;46.75;
83361;27/08/2016;1200;0;;23;;;
83361;28/08/2016;0000;;32;;26.48;69.5;
83361;28/08/2016;1200;3;;22.6;;;
83361;29/08/2016;0000;;26.9;;22.12;86;
83361;29/08/2016;1200;11.1;;21.8;;;
83361;30/08/2016;0000;;19.9;;17;89.25;
83361;30/08/2016;1200;13.8;;14.8;;;
83361;31/08/2016;0000;;24.1;;19.62;80.25;
83361;31/08/2016;1200;1.3;;15.8;;;
83361;01/09/2016;0000;;34.3;;25.72;61.5;
83361;01/09/2016;1200;0;;17.7;;;
83361;02/09/2016;0000;;31.4;;26.3;63.5;
83361;02/09/2016;1200;0;;21.9;;;
83361;03/09/2016;0000;;26.3;;19.24;88.25;
83361;03/09/2016;1200;0.2;;22;;;
83361;04/09/2016;0000;;31.4;;21.96;76.75;
83361;04/09/2016;1200;0;;12.5;;;
83361;05/09/2016;0000;;18.7;;15.44;84;
83361;05/09/2016;1200;0;;12.7;;;
83361;06/09/2016;0000;;17.9;;15.58;80.75;
83361;06/09/2016;1200;0;;12;;;
83361;07/09/2016;1200;0;;15.1;;;
83361;08/09/2016;0000;;31.2;;23.74;58.75;
83361;08/09/2016;1200;0;;16.1;;;
83361;09/09/2016;0000;;36.8;;27.06;52.25;
83361;09/09/2016;1200;0;;18.9;;;
83361;10/09/2016;0000;;39.5;;29.92;42.5;
83361;10/09/2016;1200;0;;22;;;
83361;11/09/2016;0000;;40.3;;29.42;43.25;
83361;11/09/2016;1200;0;;21.5;;;
83361;12/09/2016;0000;;39.2;;31.24;35;
83361;12/09/2016;1200;0;;23.1;;;
83361;13/09/2016;0000;;38.8;;30.76;45.75;
83361;13/09/2016;1200;0;;22.8;;;
83361;14/09/2016;0000;;35.1;;28.46;55;
83361;14/09/2016;1200;0;;25.1;;;
83361;15/09/2016;0000;;33.3;;26.44;48.5;
83361;15/09/2016;1200;0;;20.2;;;
83361;16/09/2016;0000;;37.3;;28.02;53;
83361;16/09/2016;1200;0;;20;;;
83361;17/09/2016;0000;;39.9;;30.38;45.25;
83361;17/09/2016;1200;0;;21.8;;;
83361;18/09/2016;0000;;40.2;;32.22;39.25;
83361;18/09/2016;1200;0;;24.5;;;
83361;19/09/2016;0000;;36.2;;25.96;72.75;
83361;19/09/2016;1200;41.1;;21.2;;;
83361;20/09/2016;0000;;31.1;;25.74;72.25;
83361;20/09/2016;1200;0;;22.1;;;
83361;21/09/2016;0000;;35.2;;27.56;61.75;
83361;21/09/2016;1200;0;;21;;;
83361;22/09/2016;0000;;36.6;;29.48;55.5;
83361;22/09/2016;1200;0;;22.9;;;
83361;23/09/2016;0000;;33;;28.56;63.25;
83361;23/09/2016;1200;0;;26.2;;;
83361;24/09/2016;0000;;30.7;;26.8;63.5;
83361;24/09/2016;1200;0;;24;;;
83361;25/09/2016;0000;;32;;27.08;55.5;
83361;25/09/2016;1200;0;;22.6;;;
83361;26/09/2016;0000;;35.1;;28.48;48.25;
83361;26/09/2016;1200;0;;23.2;;;
83361;27/09/2016;0000;;37.2;;30.1;49.25;
83361;27/09/2016;1200;0;;24;;;
83361;28/09/2016;0000;;38.7;;31.32;47.5;
83361;28/09/2016;1200;0;;22.1;;;
83361;29/09/2016;0000;;39.4;;31.74;41.25;
83361;29/09/2016;1200;0;;25.1;;;
83361;30/09/2016;0000;;38.4;;31.46;46.5;
83361;30/09/2016;1200;0;;24.1;;;
83361;01/10/2016;0000;;36.7;;29.86;62;
83361;01/10/2016;1200;0;;26.2;;;
83361;02/10/2016;0000;;39.4;;31.24;50;
83361;02/10/2016;1200;0;;24;;;
83361;03/10/2016;0000;;39.2;;29.1;64.25;
83361;03/10/2016;1200;0;;25.1;;;
83361;04/10/2016;0000;;35;;27.06;72.75;
83361;04/10/2016;1200;0.3;;23;;;
83361;05/10/2016;0000;;33.5;;25.38;75.5;
83361;05/10/2016;1200;5.2;;23.9;;;
83361;06/10/2016;0000;;28.7;;24.02;62.75;
83361;06/10/2016;1200;19.6;;20;;;
83361;07/10/2016;0000;;33;;25.46;52.75;
83361;07/10/2016;1200;0;;21;;;
83361;08/10/2016;0000;;35.3;;26.94;50;
83361;08/10/2016;1200;0;;19.2;;;
83361;09/10/2016;0000;;38.8;;29.14;42;
83361;09/10/2016;1200;0;;20;;;
83361;10/10/2016;0000;;38.3;;29.86;47.75;
83361;10/10/2016;1200;0;;22.1;;;
83361;11/10/2016;0000;;38.2;;28.76;63;
83361;11/10/2016;1200;0;;24.2;;;
83361;12/10/2016;0000;;31.1;;26.3;69.25;
83361;12/10/2016;1200;41.3;;22;;;
83361;13/10/2016;0000;;35.4;;29.76;62.25;
83361;13/10/2016;1200;0;;23.2;;;
83361;14/10/2016;0000;;36.2;;25.72;70;
83361;14/10/2016;1200;0;;15.1;;;
83361;15/10/2016;0000;;36.9;;29.08;65.75;
83361;15/10/2016;1200;17.2;;22.7;;;
83361;16/10/2016;0000;;37.8;;31.16;57.25;
83361;16/10/2016;1200;0;;24.8;;;
83361;17/10/2016;0000;;38.1;;30.34;55;
83361;17/10/2016;1200;0;;25.2;;;
83361;18/10/2016;0000;;38.8;;31.5;53.25;
83361;18/10/2016;1200;0;;25.2;;;
83361;19/10/2016;0000;;39;;32.28;52.75;
83361;19/10/2016;1200;0;;26.8;;;
83361;20/10/2016;0000;;31.6;;26;84.75;
83361;20/10/2016;1200;9.3;;24.9;;;
83361;21/10/2016;0000;;32.3;;27.6;66.75;
83361;21/10/2016;1200;0;;22.9;;;
83361;22/10/2016;0000;;35.5;;27.58;75.25;
83361;22/10/2016;1200;0;;24.7;;;
83361;23/10/2016;0000;;32.3;;28.36;61.75;
83361;23/10/2016;1200;0.8;;24;;;
83361;24/10/2016;0000;;33.3;;27.26;78.75;
83361;24/10/2016;1200;67.3;;22.9;;;
83361;25/10/2016;0000;;35.3;;29.7;64;
83361;25/10/2016;1200;0;;25.2;;;
83361;26/10/2016;0000;;34.6;;26.88;78;
83361;26/10/2016;1200;0;;24.9;;;
83361;27/10/2016;0000;;30;;23.9;72.5;
83361;27/10/2016;1200;96.5;;21.2;;;
83361;28/10/2016;0000;;29.4;;24.24;60;
83361;28/10/2016;1200;0;;19.8;;;
83361;29/10/2016;0000;;33.1;;25.38;54;
83361;29/10/2016;1200;0;;17.5;;;
83361;30/10/2016;0000;;37.5;;29.06;55.75;
83361;30/10/2016;1200;0;;21;;;
83361;31/10/2016;0000;;36.6;;30.26;59.25;
83361;31/10/2016;1200;0;;27.2;;;
83361;01/11/2016;0000;;35.5;;28.86;59;
83361;01/11/2016;1200;0;;23.9;;;
83361;02/11/2016;0000;;35.5;;26.8;71.25;
83361;02/11/2016;1200;0;;23.9;;;
83361;03/11/2016;0000;;26.7;;23.64;82.75;
83361;03/11/2016;1200;1.3;;21;;;
83361;04/11/2016;0000;;27;;24.66;81.75;
83361;04/11/2016;1200;0;;22.6;;;
83361;05/11/2016;0000;;34.2;;27.78;71;
83361;05/11/2016;1200;0;;22.8;;;
83361;06/11/2016;0000;;37.5;;27.88;74.75;
83361;06/11/2016;1200;0;;23.6;;;
83361;07/11/2016;0000;;36.3;;29.52;61.75;
83361;07/11/2016;1200;22.4;;24;;;
83361;08/11/2016;0000;;36.4;;;68;
83361;08/11/2016;1200;3.3;;;;;
83361;09/11/2016;0000;;36.3;;27.68;72.25;
83361;09/11/2016;1200;6.8;;23.9;;;
83361;10/11/2016;0000;;33.7;;26.96;73.25;
83361;10/11/2016;1200;19.8;;24.1;;;
83361;11/11/2016;0000;;34.3;;26.72;97.25;
83361;11/11/2016;1200;34.6;;22.8;;;
83361;12/11/2016;0000;;26;;24.44;91;
83361;12/11/2016;1200;11.9;;23.9;;;
83361;13/11/2016;0000;;30.8;;25.96;81.25;
83361;13/11/2016;1200;80.5;;23;;;
83361;14/11/2016;0000;;34.9;;28.8;68.25;
83361;14/11/2016;1200;0;;23.9;;;
83361;15/11/2016;0000;;34.5;;28.68;74;
83361;15/11/2016;1200;0;;24.1;;;
83361;16/11/2016;0000;;34.9;;26.94;75.75;
83361;16/11/2016;1200;0;;24;;;
83361;17/11/2016;0000;;33.1;;27.56;70;
83361;17/11/2016;1200;7.4;;22.2;;;
83361;18/11/2016;0000;;28.5;;25.18;84.5;
83361;18/11/2016;1200;0;;24;;;
83361;19/11/2016;0000;;32.2;;26.42;65.5;
83361;19/11/2016;1200;0;;18.6;;;
83361;20/11/2016;0000;;33.4;;27.96;73;
83361;20/11/2016;1200;0;;23.8;;;
83361;21/11/2016;0000;;28.2;;23.72;89;
83361;21/11/2016;1200;67.1;;18.1;;;
83361;22/11/2016;0000;;33;;27.08;79;
83361;22/11/2016;1200;0;;22.1;;;
83361;23/11/2016;0000;;31.5;;27.24;82.5;
83361;23/11/2016;1200;0;;24.1;;;
83361;24/11/2016;0000;;34;;27.3;80.75;
83361;24/11/2016;1200;0.3;;24;;;
83361;25/11/2016;0000;;35.5;;29.04;73;
83361;25/11/2016;1200;13.2;;24.1;;;
83361;26/11/2016;0000;;36.4;;27.76;82.25;
83361;26/11/2016;1200;0;;25.8;;;
83361;27/11/2016;0000;;34.2;;27.28;81.25;
83361;27/11/2016;1200;2;;23.6;;;
83361;28/11/2016;0000;;37.4;;28.6;73.75;
83361;28/11/2016;1200;0;;22.8;;;
83361;29/11/2016;0000;;34;;27.88;75.5;
83361;29/11/2016;1200;0;;24.2;;;
83361;30/11/2016;0000;;34.8;;26.76;81.25;
83361;30/11/2016;1200;0;;23.2;;;
83361;01/12/2016;0000;;31.2;;26.26;84;
83361;01/12/2016;1200;37.8;;23.1;;;
83361;02/12/2016;0000;;35.2;;27.24;79;
83361;02/12/2016;1200;0;;23.1;;;
83361;03/12/2016;0000;;34;;25.62;84;
83361;03/12/2016;1200;22.2;;23.7;;;
83361;04/12/2016;0000;;35.7;;29.04;70.25;
83361;04/12/2016;1200;0;;25;;;
83361;05/12/2016;0000;;35.3;;29.34;66.75;
83361;05/12/2016;1200;0.2;;25;;;
83361;06/12/2016;0000;;35.4;;28.98;73.25;
83361;06/12/2016;1200;0;;26;;;
83361;07/12/2016;0000;;35.3;;28.04;77.75;
83361;07/12/2016;1200;0;;26.1;;;
83361;08/12/2016;0000;;35.2;;27.7;75.75;
83361;08/12/2016;1200;20.2;;24.2;;;
83361;09/12/2016;0000;;33.2;;28.08;71.75;
83361;09/12/2016;1200;0.2;;24.9;;;
83361;10/12/2016;0000;;34.4;;28.2;73.25;
83361;10/12/2016;1200;0;;24.8;;;
83361;11/12/2016;0000;;35.2;;28.76;72.75;
83361;11/12/2016;1200;0;;25.2;;;
83361;12/12/2016;0000;;36.1;;29.74;71;
83361;12/12/2016;1200;0;;24;;;
83361;13/12/2016;0000;;33.5;;28.16;70.25;
83361;13/12/2016;1200;0;;26.1;;;
83361;14/12/2016;0000;;26.9;;23.94;90.5;
83361;14/12/2016;1200;31.2;;22.2;;;
83361;15/12/2016;0000;;32.9;;26.32;85.75;
83361;15/12/2016;1200;0;;22;;;
83361;16/12/2016;0000;;31.2;;26.58;87.5;
83361;16/12/2016;1200;5.8;;24;;;
83361;17/12/2016;0000;;27.8;;24.42;91;
83361;17/12/2016;1200;53.2;;22.8;;;
83361;18/12/2016;0000;;32.2;;26.54;82.25;
83361;18/12/2016;1200;8.3;;23.8;;;
83361;19/12/2016;0000;;33.1;;27.78;68.5;
83361;19/12/2016;1200;3.6;;23;;;
83361;20/12/2016;0000;;34.3;;28.76;63.75;
83361;20/12/2016;1200;0;;22.2;;;
83361;21/12/2016;0000;;32.4;;26.46;76.5;
83361;21/12/2016;1200;0;;23.1;;;
83361;22/12/2016;0000;;29.7;;25.86;80.5;
83361;22/12/2016;1200;1.6;;22.8;;;
83361;23/12/2016;0000;;33.1;;27.84;81.5;
83361;23/12/2016;1200;0;;24;;;
83361;24/12/2016;0000;;35.3;;27.36;80.5;
83361;24/12/2016;1200;1.6;;25;;;
83361;25/12/2016;0000;;32.3;;26.14;91.5;
83361;25/12/2016;1200;11.7;;24.4;;;
83361;26/12/2016;0000;;35.4;;26.46;80.25;
83361;26/12/2016;1200;29.4;;22.9;;;
83361;27/12/2016;0000;;33.4;;26.64;75;
83361;27/12/2016;1200;17.6;;23;;;
83361;28/12/2016;0000;;35.1;;27.74;81.75;
83361;28/12/2016;1200;0;;24;;;
83361;29/12/2016;0000;;33.2;;27.18;78;
83361;29/12/2016;1200;10.4;;24.2;;;
83361;30/12/2016;0000;;34.8;;28.08;71.25;
83361;30/12/2016;1200;0;;23.6;;;
83361;31/12/2016;0000;;34.3;;27.48;76;
83361;31/12/2016;1200;0;;24.6;;;
83361;01/01/2017;0000;;34.4;;27.18;76.5;
83361;01/01/2017;1200;0.1;;24.5;;;
83361;02/01/2017;0000;;34.9;;;64;
83361;02/01/2017;1200;0;;;;;
83361;03/01/2017;0000;;35.9;;29.72;65.75;
83361;03/01/2017;1200;0;;24.6;;;
83361;04/01/2017;0000;;35;;;66;
83361;05/01/2017;0000;;35.9;;28.62;65.5;
83361;05/01/2017;1200;0;;25.2;;;
83361;06/01/2017;0000;;35.6;;27.2;68.25;
83361;06/01/2017;1200;9.2;;22.1;;;
83361;07/01/2017;0000;;36.6;;27.58;74.25;
83361;07/01/2017;1200;0.4;;23.4;;;
83361;08/01/2017;0000;;35.5;;26.64;74.25;
83361;08/01/2017;1200;13.6;;23;;;
83361;09/01/2017;0000;;34.9;;28.36;65.25;
83361;09/01/2017;1200;1;;22.2;;;
83361;10/01/2017;0000;;37.2;;29.5;64.5;
83361;10/01/2017;1200;0;;23;;;
83361;11/01/2017;0000;;38.3;;29.52;64;
83361;11/01/2017;1200;0;;22.9;;;
83361;12/01/2017;0000;;33.2;;27.38;71.5;
83361;12/01/2017;1200;0;;23;;;
83361;13/01/2017;0000;;35.5;;27.72;75.25;
83361;13/01/2017;1200;0;;22.5;;;
83361;14/01/2017;0000;;34.3;;27.78;72.25;
83361;14/01/2017;1200;0;;23.8;;;
83361;15/01/2017;0000;;34.6;;26.46;77;
83361;15/01/2017;1200;4.2;;23.6;;;
83361;16/01/2017;0000;;33.5;;27.84;73.5;
83361;16/01/2017;1200;19.2;;23.8;;;
83361;17/01/2017;0000;;33.7;;27.66;76.25;
83361;17/01/2017;1200;0;;25;;;
83361;18/01/2017;0000;;31.9;;26.94;77.75;
83361;18/01/2017;1200;0.3;;24.2;;;
83361;19/01/2017;0000;;31.2;;26.56;84;
83361;19/01/2017;1200;0;;24.1;;;
83361;20/01/2017;0000;;31.6;;26.9;82.75;
83361;20/01/2017;1200;9;;24.1;;;
83361;21/01/2017;0000;;27.5;;24.26;90.5;
83361;21/01/2017;1200;5.4;;22.5;;;
83361;22/01/2017;0000;;30.2;;26.26;82;
83361;22/01/2017;1200;7.2;;23.6;;;
83361;23/01/2017;0000;;31.9;;27.24;72;
83361;23/01/2017;1200;27.8;;23.2;;;
83361;24/01/2017;0000;;34.4;;27.9;77;
83361;24/01/2017;1200;0;;23.9;;;
83361;25/01/2017;0000;;29.3;;26.38;81.25;
83361;25/01/2017;1200;13.8;;24.1;;;
83361;26/01/2017;0000;;31.2;;25.6;92;
83361;26/01/2017;1200;0;;23;;;
83361;27/01/2017;0000;;30.6;;26.28;88.75;
83361;27/01/2017;1200;1.2;;23.1;;;
83361;28/01/2017;0000;;30.5;;25.92;84.5;
83361;28/01/2017;1200;0.1;;21.6;;;
83361;29/01/2017;0000;;32;;26.18;81;
83361;29/01/2017;1200;94.1;;22;;;
83361;30/01/2017;0000;;32.9;;26.92;76;
83361;30/01/2017;1200;0.1;;24;;;
83361;31/01/2017;0000;;33.5;;26.98;80.25;
83361;31/01/2017;1200;2.3;;23.1;;;
83361;01/02/2017;0000;;33.5;;27.78;72.5;
83361;01/02/2017;1200;10.4;;23.4;;;
83361;02/02/2017;0000;;30.6;;26.1;84.75;
83361;02/02/2017;1200;0;;23.9;;;
83361;03/02/2017;0000;;33.5;;27.44;77.5;
83361;03/02/2017;1200;8.1;;23.9;;;
83361;04/02/2017;0000;;34.4;;27.94;77.5;
83361;04/02/2017;1200;0;;24.1;;;
83361;05/02/2017;0000;;33.4;;27.14;79.5;
83361;05/02/2017;1200;2.5;;24.4;;;
83361;06/02/2017;0000;;34.1;;27.66;74.5;
83361;06/02/2017;1200;2.6;;24;;;
83361;07/02/2017;0000;;28;;24.78;89.75;
83361;07/02/2017;1200;40.2;;22.2;;;
83361;08/02/2017;0000;;33.6;;27.5;79.5;
83361;08/02/2017;1200;4.3;;22.3;;;
83361;09/02/2017;0000;;34.8;;28.82;74.75;
83361;09/02/2017;1200;0;;24.2;;;
83361;10/02/2017;0000;;31.4;;27.32;82.75;
83361;10/02/2017;1200;0;;24.2;;;
83361;11/02/2017;0000;;30.4;;26.62;84.5;
83361;11/02/2017;1200;6;;24.2;;;
83361;12/02/2017;0000;;29;;26.06;85.75;
83361;12/02/2017;1200;0;;23.6;;;
83361;13/02/2017;0000;;30.9;;26.74;84.75;
83361;13/02/2017;1200;43.1;;24;;;
83361;14/02/2017;0000;;28.4;;25.7;86.25;
83361;14/02/2017;1200;68.8;;23.2;;;
83361;15/02/2017;0000;;31.7;;26.5;76.75;
83361;15/02/2017;1200;8;;24.1;;;
83361;16/02/2017;0000;;33.2;;26.94;73;
83361;16/02/2017;1200;11.3;;22.2;;;
83361;17/02/2017;0000;;31.4;;26.76;70;
83361;17/02/2017;1200;1;;23.2;;;
83361;18/02/2017;0000;;34.9;;27.98;72.75;
83361;18/02/2017;1200;0;;24.2;;;
83361;19/02/2017;0000;;33.9;;27.4;73;
83361;19/02/2017;1200;0;;24;;;
83361;20/02/2017;0000;;35.1;;27.1;77.25;
83361;20/02/2017;1200;0;;23.1;;;
83361;21/02/2017;0000;;33.4;;26.84;74.5;
83361;21/02/2017;1200;7;;22.1;;;
83361;22/02/2017;0000;;34.8;;28.38;70.25;
83361;22/02/2017;1200;0;;22.8;;;
83361;23/02/2017;0000;;35.4;;28.62;72;
83361;23/02/2017;1200;0;;24.2;;;
83361;24/02/2017;0000;;35.4;;28.62;66.75;
83361;24/02/2017;1200;0;;24.1;;;
83361;25/02/2017;0000;;29.5;;25.46;82;
83361;25/02/2017;1200;62.4;;22.1;;;
83361;26/02/2017;0000;;33.4;;27.22;75.5;
83361;26/02/2017;1200;0;;23.4;;;
83361;27/02/2017;0000;;33.2;;26.98;77.5;
83361;27/02/2017;1200;0;;24.2;;;
83361;28/02/2017;0000;;32.4;;26.58;76.25;
83361;28/02/2017;1200;2;;22.8;;;
83361;01/03/2017;0000;;32.1;;26.54;79.75;
83361;01/03/2017;1200;5;;23.4;;;
83361;02/03/2017;0000;;31.3;;26.76;75;
83361;02/03/2017;1200;5;;23;;;
83361;03/03/2017;0000;;32.5;;27.34;81;
83361;03/03/2017;1200;0;;24.1;;;
83361;04/03/2017;0000;;34.5;;28.46;72.5;
83361;04/03/2017;1200;2.1;;24;;;
83361;05/03/2017;0000;;34.7;;27.68;74.75;
83361;05/03/2017;1200;1.8;;23.8;;;
83361;06/03/2017;0000;;33;;26.38;89.75;
83361;06/03/2017;1200;0;;23.7;;;
83361;07/03/2017;0000;;34.1;;26.84;79.5;
83361;07/03/2017;1200;35.2;;23.2;;;
83361;08/03/2017;0000;;34.6;;28.64;66;
83361;08/03/2017;1200;0.2;;23.1;;;
83361;09/03/2017;0000;;36.4;;29.04;67.5;
83361;09/03/2017;1200;0;;24.1;;;
83361;10/03/2017;0000;;36;;29.9;60.5;
83361;10/03/2017;1200;0;;23.1;;;
83361;11/03/2017;0000;;36.3;;28.52;73.25;
83361;11/03/2017;1200;0;;23.6;;;
83361;12/03/2017;0000;;33.1;;27.56;76;
83361;12/03/2017;1200;27.8;;24.4;;;
83361;13/03/2017;0000;;33.4;;27.4;78.25;
83361;13/03/2017;1200;0;;24.8;;;
83361;14/03/2017;0000;;35.4;;27.56;72.25;
83361;14/03/2017;1200;0;;23.1;;;
83361;15/03/2017;0000;;35.1;;28.48;70.5;
83361;15/03/2017;1200;1.8;;24.8;;;
83361;16/03/2017;0000;;34.4;;28.12;72.5;
83361;16/03/2017;1200;0;;23.9;;;
83361;17/03/2017;0000;;32;;26.26;79;
83361;17/03/2017;1200;0.3;;24;;;
83361;18/03/2017;0000;;28.4;;24.78;86.75;
83361;18/03/2017;1200;29.2;;22.4;;;
83361;19/03/2017;0000;;31.5;;25.92;83.75;
83361;19/03/2017;1200;41.4;;21.8;;;
83361;20/03/2017;0000;;33.2;;26.02;83.75;
83361;20/03/2017;1200;0;;23.6;;;
83361;21/03/2017;0000;;33.9;;27.7;73.25;
83361;21/03/2017;1200;29.8;;22.9;;;
83361;22/03/2017;0000;;31.4;;27.6;78.25;
83361;22/03/2017;1200;0;;24.2;;;
83361;23/03/2017;0000;;34.7;;28.26;69.75;
83361;23/03/2017;1200;0;;23;;;
83361;24/03/2017;0000;;35.6;;28.96;68.75;
83361;24/03/2017;1200;0;;24;;;
83361;25/03/2017;0000;;34.3;;27.2;76.75;
83361;25/03/2017;1200;0;;24.4;;;
83361;26/03/2017;0000;;35;;27.84;74.25;
83361;26/03/2017;1200;1.2;;24.4;;;
83361;27/03/2017;0000;;34.4;;27.4;75.75;
83361;27/03/2017;1200;0.2;;24.9;;;
83361;28/03/2017;0000;;32.1;;26.48;84;
83361;28/03/2017;1200;7.8;;24;;;
83361;29/03/2017;0000;;31.5;;26.6;85.75;
83361;29/03/2017;1200;28.2;;23.8;;;
83361;30/03/2017;0000;;34.7;;27.64;71.75;
83361;30/03/2017;1200;2;;23.1;;;
83361;31/03/2017;0000;;27;;25.06;90.25;
83361;31/03/2017;1200;8;;23.4;;;
83361;01/04/2017;0000;;34.8;;27.96;73.25;
83361;01/04/2017;1200;63.4;;22.6;;;
83361;02/04/2017;0000;;34.5;;28.08;79;
83361;02/04/2017;1200;0;;24.6;;;
83361;03/04/2017;0000;;33.6;;28.62;73;
83361;03/04/2017;1200;0;;24.9;;;
83361;04/04/2017;0000;;33.4;;28.08;78.75;
83361;04/04/2017;1200;0;;24.8;;;
83361;05/04/2017;0000;;33.1;;27.84;78.75;
83361;05/04/2017;1200;0;;24;;;
83361;06/04/2017;0000;;35;;28.44;80.5;
83361;06/04/2017;1200;0;;24;;;
83361;07/04/2017;0000;;33.5;;28.16;77.75;
83361;07/04/2017;1200;0.3;;24;;;
83361;08/04/2017;0000;;35.5;;28.9;67.25;
83361;08/04/2017;1200;8;;24.4;;;
83361;09/04/2017;0000;;36.6;;29.64;63.5;
83361;09/04/2017;1200;0;;24;;;
83361;10/04/2017;0000;;34.9;;29.04;72.5;
83361;10/04/2017;1200;0;;24.3;;;
83361;11/04/2017;0000;;33.6;;27.94;71.5;
83361;11/04/2017;1200;0;;24.1;;;
83361;12/04/2017;0000;;32.2;;27.46;75.25;
83361;12/04/2017;1200;0;;24;;;
83361;13/04/2017;0000;;35.1;;27.34;73.75;
83361;13/04/2017;1200;0;;23.9;;;
83361;14/04/2017;0000;;35.6;;27.04;76.75;
83361;14/04/2017;1200;8.9;;23;;;
83361;15/04/2017;0000;;36.4;;28.44;70;
83361;15/04/2017;1200;9;;23.8;;;
83361;16/04/2017;0000;;34.8;;27.92;77.5;
83361;16/04/2017;1200;0;;24.6;;;
83361;17/04/2017;0000;;30.1;;25.72;80.5;
83361;17/04/2017;1200;0;;22.2;;;
83361;18/04/2017;0000;;32.3;;25.34;81.25;
83361;18/04/2017;1200;0;;22.2;;;
83361;19/04/2017;0000;;33.6;;27.04;74.25;
83361;19/04/2017;1200;21.3;;23;;;
83361;20/04/2017;0000;;31.8;;24.14;87.5;
83361;20/04/2017;1200;0;;20.4;;;
83361;21/04/2017;0000;;32.5;;26.92;76.5;
83361;21/04/2017;1200;9.8;;20;;;
83361;22/04/2017;0000;;32.4;;26.34;81.25;
83361;22/04/2017;1200;0;;23.2;;;
83361;23/04/2017;0000;;32.9;;26.56;81;
83361;23/04/2017;1200;0;;23;;;
83361;24/04/2017;0000;;33.9;;27.72;73;
83361;24/04/2017;1200;9;;23;;;
83361;25/04/2017;0000;;34.5;;28.56;66.75;
83361;25/04/2017;1200;0;;23.1;;;
83361;26/04/2017;0000;;34.3;;27.48;81.5;
83361;26/04/2017;1200;0;;23.9;;;
83361;27/04/2017;0000;;26.2;;21.04;88.5;
83361;27/04/2017;1200;0.8;;19.4;;;
83361;28/04/2017;0000;;29.1;;23.82;75.25;
83361;28/04/2017;1200;0;;18.8;;;
83361;29/04/2017;0000;;31.6;;25.6;70;
83361;29/04/2017;1200;0;;20.2;;;
83361;30/04/2017;0000;;33.6;;27.22;72.25;
83361;30/04/2017;1200;0;;21.4;;;
83361;01/05/2017;0000;;31.9;;25.96;82.75;
83361;01/05/2017;1200;0;;19.8;;;
83361;02/05/2017;0000;;35.1;;28.8;66.5;
83361;02/05/2017;1200;0;;23.1;;;
83361;03/05/2017;0000;;34.9;;27.66;68.5;
83361;03/05/2017;1200;0;;23.1;;;
83361;04/05/2017;0000;;35.1;;27.58;68;
83361;04/05/2017;1200;0;;22;;;
83361;05/05/2017;0000;;34.6;;27.62;79.5;
83361;05/05/2017;1200;0;;23.2;;;
83361;06/05/2017;0000;;35.3;;28.04;70.75;
83361;06/05/2017;1200;0;;23.4;;;
83361;07/05/2017;0000;;35.5;;27.98;69.25;
83361;07/05/2017;1200;0;;23.2;;;
83361;08/05/2017;0000;;35.5;;27.82;67.5;
83361;08/05/2017;1200;0;;21.9;;;
83361;09/05/2017;0000;;35.3;;28.4;68;
83361;09/05/2017;1200;0;;22.9;;;
83361;10/05/2017;0000;;33.8;;26.72;73.25;
83361;10/05/2017;1200;0;;23.1;;;
83361;11/05/2017;0000;;34.2;;27.26;71.25;
83361;11/05/2017;1200;0;;22.8;;;
83361;12/05/2017;0000;;35.4;;27.32;66.5;
83361;12/05/2017;1200;0;;22.9;;;
83361;13/05/2017;0000;;34.6;;27.7;68.75;
83361;13/05/2017;1200;0;;22.1;;;
83361;14/05/2017;0000;;35.4;;28.7;66;
83361;14/05/2017;1200;0;;22.2;;;
83361;15/05/2017;0000;;35.6;;28.9;71.25;
83361;15/05/2017;1200;0;;23.9;;;
83361;16/05/2017;0000;;32.7;;26.72;79;
83361;16/05/2017;1200;33;;22.8;;;
83361;17/05/2017;0000;;32.9;;27.82;77.75;
83361;17/05/2017;1200;0;;23.9;;;
83361;18/05/2017;0000;;34.3;;28.56;69.25;
83361;18/05/2017;1200;0;;24.1;;;
83361;19/05/2017;0000;;32.7;;28.32;74;
83361;19/05/2017;1200;0;;25.1;;;
83361;20/05/2017;0000;;31.5;;25.44;83.75;
83361;20/05/2017;1200;0;;22.8;;;
83361;21/05/2017;0000;;33.1;;27.22;79.5;
83361;21/05/2017;1200;6.7;;22.7;;;
83361;22/05/2017;0000;;28.4;;24.72;90.25;
83361;22/05/2017;1200;1.2;;23.1;;;
83361;23/05/2017;0000;;33.9;;26.88;80.75;
83361;23/05/2017;1200;15.2;;22;;;
83361;24/05/2017;0000;;35.4;;28.92;67.75;
